time,stamp_secs,stamp_nsecs,level,name,msg,file,function,line
2024/12/16 14:48:24.765382289,1734328104,765360531,20,rosbag2_recorder,Subscribed to topic '/leg3/canopen_motor/base_link4_joint_velocity_controller/command',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.765649679,1734328104,765627898,20,rosbag2_recorder,Subscribed to topic '/leg3/canopen_motor/base_link5_joint_velocity_controller/command',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.765910845,1734328104,765885983,20,rosbag2_recorder,Subscribed to topic '/leg3/canopen_motor/base_link4_joint_position_controller/command',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.766139790,1734328104,766116746,20,rosbag2_recorder,Subscribed to topic '/leg3/canopen_motor/base_link2_joint_position_controller/command',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.769643449,1734328104,769618928,20,rosbag2_recorder,Subscribed to topic '/leg3/canopen_motor/base_link5_joint_position_controller/command',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.769903960,1734328104,769877163,20,rosbag2_recorder,Subscribed to topic '/leg3/canopen_motor/base_link3_joint_position_controller/command',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.770160983,1734328104,770136422,20,rosbag2_recorder,Subscribed to topic '/leg3/joint_read',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.770398908,1734328104,770373136,20,rosbag2_recorder,Subscribed to topic '/leg3/canopen_motor/base_link1_joint_velocity_controller/command',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.770654342,1734328104,770628315,20,rosbag2_recorder,Subscribed to topic '/leg3/canopen_motor/base_link9_joint_position_controller/command',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.770893617,1734328104,770864545,20,rosbag2_recorder,Subscribed to topic '/leg3/canopen_motor/base_link2_joint_velocity_controller/command',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.771131641,1734328104,771104922,20,rosbag2_recorder,Subscribed to topic '/leg3/canopen_motor/base_link8_joint_position_controller/command',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.771356679,1734328104,771330074,20,rosbag2_recorder,Subscribed to topic '/leg3/canopen_motor/base_link3_joint_velocity_controller/command',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.872483825,1734328104,872398856,20,rosbag2_recorder,Subscribed to topic '/leg3/roll',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.872749648,1734328104,872688435,20,rosbag2_recorder,Subscribed to topic '/leg3/joint_states',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.873069760,1734328104,872980791,20,rosbag2_recorder,Subscribed to topic '/leg3/continuous_joint_read',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.873389829,1734328104,873313040,20,rosbag2_recorder,Subscribed to topic '/leg3/robot_description',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.873626699,1734328104,873595585,20,rosbag2_recorder,Subscribed to topic '/leg3/tip_pos',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:24.873862610,1734328104,873837692,20,rosbag2_recorder,Subscribed to topic '/tf_static',./src/rosbag2_transport/recorder.cpp,subscribe_topic,368
2024/12/16 14:48:25.464307593,1734328105,464239620,30,rosbag2_recorder,"New publisher discovered on topic '/rosout', offering incompatible QoS. No messages will be sent to it. Last incompatible policy: DURABILITY_QOS_POLICY",./src/rclcpp/subscription_base.cpp,default_incompatible_qos_callback,272
2024/12/16 14:48:25.478492761,1734328105,478392499,30,rosbag2_recorder,"A new publisher for subscribed topic /rosout was found offering RMW_QOS_POLICY_DURABILITY_VOLATILE, but rosbag2 already subscribed requesting RMW_QOS_POLICY_DURABILITY_TRANSIENT_LOCAL. Messages from this new publisher will not be recorded.",./src/rosbag2_transport/recorder.cpp,warn_if_new_qos_for_subscribed_topic,447
2024/12/16 14:48:48.623640769,1734328128,623457416,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:48:48.623925095,1734328128,623782294,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:48:49.584124999,1734328129,584009518,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:48:49.584256383,1734328129,584170340,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:48:54.163511840,1734328134,163308874,20,keygait_node,[K] RECOVERING,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:48:54.173788756,1734091279,100352521,20,ros_bridge,Passing message from ROS 1 rosgraph_msgs/Log to ROS 2 rcl_interfaces/msg/Log (showing msg only once per type),/home/moonbotarm3/rosbridge_ws/src/ros1_bridge/include/ros1_bridge/factory.hpp,ros1_callback,204
2024/12/16 14:48:58.726382280,1734328138,726215436,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:48:58.726530343,1734328138,726376998,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:48:59.716161132,1734328139,715977650,20,keygait_node,[K] IK2 Mode: stick L and deep triggers: xyz movements ; stick R and small triggers: rotations ; x: absolute mode ; o: ee relative mode,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:49:26.672279038,1734328166,672076633,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:49:26.672415557,1734328166,672382193,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:49:27.88962808,1734328167,88773026,20,keygait_node,[K] IK2 Mode: stick L and deep triggers: xyz movements ; stick R and small triggers: rotations ; x: absolute mode ; o: ee relative mode,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:49:27.311169806,1734328167,311057305,20,keygait_node,[K] ik2 control relative to ee: False,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:49:27.708104567,1734328167,707982071,20,keygait_node,[K] ik2-3 reset,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:49:27.708443115,1734328167,708336260,30,keygait_node,"[K] empty now [815.03 18.61 -202.74] --- quaternion(0.694273125548433, -0.0103124747705877, 0.719566346170519, 0.0101367383375775)",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 14:49:44.19967068,1734328184,19837074,20,keygait_node,[K] ik2-3 reset,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:49:44.20264695,1734328184,20148442,30,keygait_node,"[K] empty now [833.35 18.22 -93.80] --- quaternion(0.695030612741176, -0.0108144391000764, 0.718784255408479, 0.0128331382153314)",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 14:49:45.525065302,1734328185,524870835,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:49:45.525131972,1734328185,525041423,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:49:48.305579855,1734328188,305378495,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:49:48.305729241,1734328188,305573856,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:49:49.105658914,1734328189,105539416,20,keygait_node,[K] Joint Control Mode,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:49:51.465597303,1734328191,465391109,20,keygait_node,[K] Controling joint: ['leg3grip1'],/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:49:58.936257255,1734328198,936130188,30,keygait_node,"[K] Speed fast, reduced to 0.148",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 14:49:59.35810983,1734328199,35772706,30,keygait_node,"[K] Speed fast, reduced to 0.146",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 14:49:59.135937809,1734328199,135829195,30,keygait_node,"[K] Speed fast, reduced to 0.144",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 14:49:59.235724208,1734328199,235602687,30,keygait_node,"[K] Speed fast, reduced to 0.142",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 14:49:59.335605959,1734328199,335491905,30,keygait_node,"[K] Speed fast, reduced to 0.141",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 14:49:59.435754140,1734328199,435689342,30,keygait_node,"[K] Speed fast, reduced to 0.139",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 14:50:00.185367325,1734328200,185301344,20,keygait_node,[K] RECOVERING,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:02.145407413,1734328202,145337328,20,keygait_node,[K] Controling joint: ['leg3grip2'],/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:05.69865824,1734328205,69730656,30,keygait_node,"[K] Speed fast, reduced to -0.135",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 14:50:05.120176482,1734328205,120107552,30,keygait_node,"[K] Speed fast, reduced to -0.122",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 14:50:05.169655922,1734328205,169544431,30,keygait_node,"[K] Speed fast, reduced to -0.110",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 14:50:05.219787154,1734328205,219734288,30,keygait_node,"[K] Speed fast, reduced to -0.099",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 14:50:05.269660106,1734328205,269564117,30,keygait_node,"[K] Speed fast, reduced to -0.089",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 14:50:15.745984840,1734328215,745819285,20,keygait_node,[K] RECOVERING,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:15.966056862,1734328215,965863005,20,keygait_node,[K] RECOVERING,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:17.86984777,1734328217,86814476,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:17.87142757,1734328217,87100845,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:17.428720098,1734328217,428526543,20,keygait_node,[K] IK2 Mode: stick L and deep triggers: xyz movements ; stick R and small triggers: rotations ; x: absolute mode ; o: ee relative mode,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:18.879903695,1734328218,879705953,20,keygait_node,[K] ik2-3 reset,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:18.880142186,1734328218,880036016,30,keygait_node,"[K] empty now [832.90 18.15 -93.77] --- quaternion(0.6942488433795, -0.0109526292050762, 0.719538617334624, 0.0127578032552352)",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 14:50:25.465159657,1734328225,464943096,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:25.465185345,1734328225,465094707,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:25.761532641,1734328225,761350986,20,keygait_node,[K] IK2 Mode: stick L and deep triggers: xyz movements ; stick R and small triggers: rotations ; x: absolute mode ; o: ee relative mode,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:25.963107734,1734328225,962991210,20,keygait_node,[K] ik2 control relative to ee: False,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:47.584965354,1734328247,584848073,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:47.585172460,1734328247,585014692,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:48.535822079,1734328248,535643136,20,keygait_node,[K] Joint Control Mode,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:54.140123452,1734328254,139977141,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:54.140160073,1734328254,140136903,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:50:54.463752038,1734328254,463571106,20,keygait_node,[K] Joint Control Mode,/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:51:17.286974868,1734328277,286822795,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:51:17.287115436,1734328277,286999184,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:51:17.507413501,1734328277,507347596,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 14:51:17.507703092,1734328277,507580035,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/install/easy_robot_control/lib/python3.10/site-packages/easy_robot_control/EliaNode.py,pinfo,568
